C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_228.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_228.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_228.jpg,-0.2,1,0,30.15863
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_308.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_308.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_308.jpg,-0.4,1,0,30.15946
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_381.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_381.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_381.jpg,-0.6000001,1,0,30.14329
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_449.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_449.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_449.jpg,0,1,0,30.16816
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_525.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_525.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_525.jpg,0,1,0,30.1864
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_597.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_597.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_597.jpg,0,1,0,30.19027
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_671.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_671.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_671.jpg,0,1,0,30.1911
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_744.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_744.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_744.jpg,0,1,0,30.19143
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_814.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_814.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_814.jpg,0,1,0,30.19151
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_889.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_889.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_889.jpg,0,1,0,30.19197
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_23_956.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_23_956.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_23_956.jpg,0,1,0,30.19123
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_029.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_029.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_029.jpg,0,1,0,30.19128
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_100.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_100.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_100.jpg,0,1,0,30.19096
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_171.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_171.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_171.jpg,0,1,0,30.19006
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_241.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_241.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_241.jpg,0,1,0,30.19075
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_313.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_313.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_313.jpg,0,1,0,30.19091
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_386.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_386.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_386.jpg,0,1,0,30.19017
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_461.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_461.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_461.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_531.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_531.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_531.jpg,0,1,0,30.19055
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_605.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_605.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_605.jpg,0,1,0,30.1906
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_676.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_676.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_676.jpg,0,1,0,30.19034
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_747.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_747.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_747.jpg,0,1,0,30.19049
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_819.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_819.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_819.jpg,0,1,0,30.19052
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_890.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_890.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_890.jpg,0,1,0,30.19052
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_24_962.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_24_962.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_24_962.jpg,0,1,0,30.19053
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_036.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_036.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_036.jpg,0,1,0,30.19052
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_105.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_105.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_105.jpg,0,1,0,30.19053
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_178.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_178.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_178.jpg,0,1,0,30.19054
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_251.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_251.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_251.jpg,0,1,0,30.19053
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_327.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_327.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_327.jpg,0,1,0,30.19053
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_394.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_394.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_394.jpg,0,1,0,30.19054
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_469.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_469.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_469.jpg,0,1,0,30.19055
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_542.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_542.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_542.jpg,0,1,0,30.19054
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_618.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_618.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_618.jpg,0,1,0,30.19053
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_688.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_688.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_688.jpg,0,1,0,30.19053
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_765.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_765.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_765.jpg,0,1,0,30.19051
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_839.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_839.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_839.jpg,0,1,0,30.19119
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_913.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_913.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_913.jpg,0,1,0,30.19028
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_25_988.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_25_988.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_25_988.jpg,0,1,0,30.19037
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_062.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_062.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_062.jpg,0,1,0,30.19094
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_138.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_138.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_138.jpg,0,1,0,30.19015
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_207.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_207.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_207.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_283.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_283.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_283.jpg,0,1,0,30.19027
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_356.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_356.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_356.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_432.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_432.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_432.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_505.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_505.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_505.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_582.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_582.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_582.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_654.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_654.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_654.jpg,0,1,0,30.19033
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_732.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_732.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_732.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_802.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_802.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_802.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_878.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_878.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_878.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_26_951.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_26_951.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_26_951.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_026.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_026.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_026.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_101.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_101.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_101.jpg,0,1,0,30.19033
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_173.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_173.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_173.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_249.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_249.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_249.jpg,0,1,0,30.19019
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_322.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_322.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_322.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_397.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_397.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_397.jpg,0,1,0,30.19032
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_468.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_468.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_468.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_543.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_543.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_543.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_619.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_619.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_619.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_691.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_691.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_691.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_770.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_770.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_770.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_842.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_842.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_842.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_915.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_915.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_915.jpg,0,1,0,30.1903
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_27_989.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_27_989.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_27_989.jpg,0,1,0,30.19025
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_064.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_064.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_064.jpg,0,1,0,30.1902
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_137.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_137.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_137.jpg,0,1,0,30.19049
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_212.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_212.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_212.jpg,-0.15,1,0,30.18438
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_288.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_288.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_288.jpg,-0.35,1,0,30.16381
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_360.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_360.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_360.jpg,0,1,0,30.18946
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_435.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_435.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_435.jpg,0,1,0,30.19036
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_512.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_512.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_512.jpg,0,1,0,30.19046
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_587.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_587.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_587.jpg,0,1,0,30.19032
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_665.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_665.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_665.jpg,0,1,0,30.1904
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_740.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_740.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_740.jpg,0,1,0,30.19026
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_809.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_809.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_809.jpg,0,1,0,30.19028
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_28_894.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_28_894.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_28_894.jpg,0,1,0,30.19032
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_032.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_032.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_032.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_105.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_105.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_105.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_182.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_182.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_182.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_258.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_258.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_258.jpg,0,1,0,30.19029
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_328.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_328.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_328.jpg,0,1,0,30.19032
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_403.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_403.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_403.jpg,0,1,0,30.19031
C:\Users\CTTC\Desktop\car -3\IMG\center_2019_12_30_14_14_29_479.jpg,C:\Users\CTTC\Desktop\car -3\IMG\left_2019_12_30_14_14_29_479.jpg,C:\Users\CTTC\Desktop\car -3\IMG\right_2019_12_30_14_14_29_479.jpg,0,1,0,30.19026
